names,alt_names,id,source,has_ambiguous_surname,short_fullname,short_surname,important_name
a. a. fisher,"['a. a. fisher', 'fisher']",104303,frus,False,True,False,False
a. azevedo,"['a. azevedo', 'azevedo']",500001,cpdoc,True,True,False,False
a. bentinck,"['a. bentinck', 'bentinck']",101196,frus,False,True,False,False
a. f. susin,"['a. f. susin', 'susin']",113218,frus,False,True,False,False
a. faria,"['a. faria', 'faria']",500002,cpdoc,True,True,False,False
a. i. de lima,"['a. i. de lima', 'de lima']",500003,cpdoc,True,True,True,False
a. j. peixoto de castro,"['a. j. peixoto de castro', 'peixoto de castro']",500004,cpdoc,True,False,False,False
a. l. conrad,"['a. l. conrad', 'conrad']",102792,frus,False,True,False,False
a. m. malik,"['a. m. malik', 'malik']",108408,frus,False,True,False,False
abdel meguid,['abdel meguid'],108986,frus,False,False,False,False
abdelaziz bouteflika,['abdelaziz bouteflika'],101613,frus,False,False,False,False
abdou diouf,['abdou diouf'],103510,frus,False,False,False,False
abdoulaye wade,['abdoulaye wade'],114158,frus,False,False,True,False
abel muzorewa,['abel muzorewa'],109595,frus,False,False,False,False
abgar renault,['abgar renault'],500005,cpdoc,False,False,False,False
abraham lincoln,['abraham lincoln'],107973,frus,False,False,False,False
abreu lima,['abreu lima'],500006,cpdoc,True,False,True,False
adalberto de barros nunes,['adalberto de barros nunes'],500007,cpdoc,True,False,False,False
adalberto pereira dos santos,['adalberto pereira dos santos'],500008,cpdoc,True,False,False,False
adalberto sena,['adalberto sena'],500009,cpdoc,False,False,True,False
adam malik,['adam malik'],108406,frus,False,False,False,False
ademar de barros,['ademar de barros'],500010,cpdoc,True,False,False,False
ademar de barros filho,['ademar de barros filho'],500011,cpdoc,True,False,False,False
adlai e. stevenson,"['adlai e. stevenson', 'adlai stevenson']",500012,cpdoc,False,False,False,False
adolf hitler,['adolf hitler'],105970,frus and cpdoc,False,False,False,False
adolfo lópez mateos,"['adolfo lópez mateos', 'adolfo lopez mateos']",108115,frus,False,False,False,False
adolfo suarez,['adolfo suarez'],113141,frus,False,False,False,False
adroaldo mesquita da costa,['adroaldo mesquita da costa'],500013,cpdoc,True,False,False,False
adyr fiúza de castro,"['adyr fiúza de castro', 'adyr fiuza de castro']",500014,cpdoc,True,False,False,False
affonso massot,['affonso massot'],500015,cpdoc,False,False,False,False
afonso arinos de melo franco,['afonso arinos de melo franco'],500016,cpdoc,True,False,True,False
afonso pena,['afonso pena'],500017,cpdoc,True,False,True,False
afrânio coutinho,"['afrânio coutinho', 'afranio coutinho']",500018,cpdoc,True,False,False,False
afrânio de oliveira,"['afrânio de oliveira', 'afranio de oliveira']",500019,cpdoc,True,False,False,False
afrânio nabuco,"['afrânio nabuco', 'afranio nabuco']",500020,cpdoc,True,False,False,False
agamenon magalhães,"['agamenon magalhães', 'agamenon magalhaes']",500021,cpdoc,True,False,False,False
agha abdul hamid,['agha abdul hamid'],105450,frus,False,False,False,False
agha shahi,['agha shahi'],112279,frus,False,False,False,False
ahmed osman,['ahmed osman'],110152,frus,False,False,False,False
airton sandoval,['airton sandoval'],500022,cpdoc,False,False,False,False
akasaka,['akasaka'],500023,azeredopapers,False,True,False,False
akihito,['akihito'],100181,frus,False,True,False,False
alain poher,['alain poher'],110824,frus,False,False,False,False
alan g. james,"['alan g. james', 'alan james']",106525,frus,False,False,False,False
alan m. cranston,"['alan m. cranston', 'alan cranston']",102962,frus,False,False,False,False
albert c. hall,"['albert c. hall', 'albert hall']",105415,frus,False,False,True,False
albert einstein,['albert einstein'],500024,cpdoc,False,False,False,False
albert fishlow,['albert fishlow'],115461,frus,False,False,False,False
albert i,['albert i'],100206,frus,True,False,True,False
albert probst,['albert probst'],500025,cpdoc,False,False,False,False
alberto bins,['alberto bins'],500026,cpdoc,False,False,True,False
alberto da costa e silva,['alberto da costa e silva'],500027,cpdoc,True,False,True,False
alberto de brito,['alberto de brito'],500028,cpdoc,True,False,False,False
alberto de oliveira,['alberto de oliveira'],500029,cpdoc,True,False,False,False
alberto demicheli,['alberto demicheli'],115372,frus,False,False,False,False
alberto franco nogueira,['alberto franco nogueira'],109898,frus,True,False,False,False
alberto guzmán soriano,"['alberto guzmán soriano', 'alberto guzman soriano']",115565,frus,False,False,False,False
alberto juan vignes,['alberto juan vignes'],116237,frus,False,False,True,False
alberto lleras camargo,['alberto lleras camargo'],108041,frus,True,False,False,False
alberto nogués,['alberto nogués'],500030,azeredopapers,False,False,False,False
alberto pereira dos santos,['alberto pereira dos santos'],500031,cpdoc,True,False,False,False
alberto raposo lopes,['alberto raposo lopes'],500032,cpdoc,True,False,False,False
alberto silva,['alberto silva'],500033,cpdoc,True,False,False,False
alberto torres,['alberto torres'],500034,cpdoc,True,False,False,False
albuquerque lima,['albuquerque lima'],500035,cpdoc,True,False,True,False
alceu amoroso lima,['alceu amoroso lima'],500036,cpdoc,True,False,True,False
alceu de carvalho,['alceu de carvalho'],500037,cpdoc,True,False,False,False
alcântara machado,"['alcântara machado', 'alcantara machado']",500038,cpdoc,True,False,False,False
aldo lins e silva,['aldo lins e silva'],500039,cpdoc,True,False,True,False
aldo moro,['aldo moro'],109407,frus,False,False,True,False
aldo pinto,['aldo pinto'],500040,cpdoc,True,False,False,False
alejandro izaguirre,['alejandro izaguirre'],500041,cpdoc,False,False,False,False
alejandro montiel,['alejandro montiel'],115885,frus,False,False,False,False
alejandro orfila,['alejandro orfila'],110115,frus,False,False,False,False
alencar furtado,['alencar furtado'],500042,cpdoc,True,False,False,False
alexandra de kent,['alexandra de kent'],500043,cpdoc,False,False,True,False
alexandre costa,['alexandre costa'],500044,cpdoc,True,False,False,False
alexandre garcia,['alexandre garcia'],500045,cpdoc,True,False,False,False
alexandre kafka,['alexandre kafka'],500046,cpdoc,False,False,False,False
alexandre leal,['alexandre leal'],500047,cpdoc,False,False,True,False
alfonso arenales,['alfonso arenales'],100544,frus,False,False,False,False
alfonso garcia robles,['alfonso garcia robles'],104702,frus and cpdoc,True,False,False,False
alfonso lopez,['alfonso lopez'],108109,frus,False,False,False,False
alfonso lopez michelsen,['alfonso lopez michelsen'],108116,frus,False,False,False,False
alfonso lopez michelson,['alfonso lopez michelson'],109117,frus,False,False,False,False
alfonso reyes,['alfonso reyes'],500048,cpdoc,False,False,False,False
alfonso xiii,['alfonso xiii'],100246,frus,False,False,True,False
alfredo buzaid,['alfredo buzaid'],500049,cpdoc,False,False,False,False
alfredo costa,['alfredo costa'],500050,cpdoc,True,False,False,False
alfredo gómez morales,"['alfredo gómez morales', 'alfredo gomez morales']",104994,frus,False,False,False,False
alfredo poveda burbano,['alfredo poveda burbano'],101935,frus,False,False,False,False
alfredo santos,['alfredo santos'],500051,cpdoc,True,False,False,False
alfredo stroessner,"['alfredo stroessner', 'stroessner']",113109,frus and cpdoc,False,True,False,True
alfredo sá,"['alfredo sá', 'alfredo sa']",500052,cpdoc,True,False,True,False
alfredo vázquez carrizosa,"['alfredo vázquez carrizosa', 'alfredo vazquez carrizosa']",116231,frus,False,False,False,False
ali kaiser hasan morshed,['ali kaiser hasan morshed'],500053,cpdoc,False,False,False,False
alim pedro,['alim pedro'],500054,cpdoc,True,False,False,False
aliomar baleeiro,['aliomar baleeiro'],500055,cpdoc,False,False,False,False
allan j. maceachen,"['allan j. maceachen', 'allan maceachen']",108276,frus,False,False,False,False
allard k. lowenstein,"['allard k. lowenstein', 'allard lowenstein']",108152,frus,False,False,False,False
allen a. hall,"['allen a. hall', 'allen hall']",105416,frus,False,False,True,False
almeida santos,['almeida santos'],500056,cpdoc,True,False,False,False
almino afonso,['almino afonso'],500057,cpdoc,True,False,False,False
aluísio carvalho,"['aluísio carvalho', 'aluisio carvalho']",500058,cpdoc,True,False,False,False
alvaro c. alsogaray,"['alvaro c. alsogaray', 'alvaro alsogaray']",100349,frus,False,False,False,False
alvaro dias,['alvaro dias'],500059,cpdoc,True,False,True,False
alvaro lins,['alvaro lins'],500060,cpdoc,True,False,True,False
alvaro uribe,['alvaro uribe'],113891,frus,False,False,False,False
alves de brito,['alves de brito'],500061,cpdoc,True,False,False,False
alves de souza,['alves de souza'],500062,cpdoc,True,False,False,False
alysson paulinelli,['alysson paulinelli'],500063,cpdoc,False,False,False,False
amaral neto,['amaral neto'],500064,cpdoc,True,False,True,False
amaro lanari,['amaro lanari'],500065,cpdoc,True,False,False,False
amaro lanari júnior,"['amaro lanari júnior', 'amaro lanari junior']",500066,cpdoc,True,False,False,False
amilcar cabral,['amilcar cabral'],102063,frus,True,False,False,False
amintore fanfani,['amintore fanfani'],104137,frus,False,False,False,False
amjad ali,['amjad ali'],100256,frus,True,False,True,False
amyr borges fortes,['amyr borges fortes'],500067,cpdoc,True,False,False,False
amália lucy geisel,"['amália lucy geisel', 'amalia lucy geisel']",500068,cpdoc,True,False,True,False
américo mourão,"['américo mourão', 'americo mourao']",500069,cpdoc,False,False,False,False
anastasio somoza,['anastasio somoza'],500070,cpdoc,False,False,False,False
anastasio somoza debayle,['anastasio somoza debayle'],112738,frus,False,False,False,False
anastasio somoza garcía,"['anastasio somoza garcía', 'anastasio somoza garcia']",112740,frus,False,False,False,False
anatoly f. dobrynin,"['anatoly f. dobrynin', 'anatoly dobrynin']",103539,frus,False,False,False,False
andrade pinto,['andrade pinto'],500071,cpdoc,True,False,False,False
andre giraud,['andre giraud'],104913,frus,False,False,False,False
andreas a. m. van agt,"['andreas a. m. van agt', 'andreas van agt']",100138,frus,True,False,True,False
andrei gromyko,['andrei gromyko'],500072,azeredopapers,False,False,False,False
andres peres,['andres peres'],500073,cpdoc,True,False,False,False
andres rodriguez,['andres rodriguez'],111501,frus and cpdoc,False,False,False,False
andrew jackson,['andrew jackson'],106469,frus,False,False,False,False
andrew johnson,['andrew johnson'],106630,frus,False,False,False,False
andrew peacock,['andrew peacock'],110475,frus,False,False,False,False
andré franco montoro,"['andré franco montoro', 'andre franco montoro']",500074,cpdoc,True,False,False,False
andré françois-poncet,"['andré françois-poncet', 'andre francois-poncet']",104495,frus,False,False,False,False
andré guimarães,"['andré guimarães', 'andre guimaraes']",500075,cpdoc,True,False,False,False
andré malraux,"['andré malraux', 'andre malraux']",108435,frus,False,False,False,False
andrés martínez trueba,"['andrés martínez trueba', 'andres martinez trueba']",108594,frus,False,False,False,False
angel federico robledo,['angel federico robledo'],500076,cpdoc,False,False,False,False
angelo calmon de sá,"['angelo calmon de sá', 'angelo calmon de sa']",500077,cpdoc,True,False,True,False
angelo mendes de morais,['angelo mendes de morais'],500078,cpdoc,True,False,False,False
angie e. brooks,"['angie e. brooks', 'angie brooks']",101781,frus,False,False,False,False
angus j. matheson,"['angus j. matheson', 'angus matheson']",108636,frus,False,False,False,False
angus ogilvy,['angus ogilvy'],500079,cpdoc,False,False,False,False
ann l. hollick,"['ann l. hollick', 'ann hollick']",106036,frus,False,False,False,False
antenor nascentes,['antenor nascentes'],500080,cpdoc,False,False,False,False
anthony crosland,['anthony crosland'],103009,frus,False,False,False,False
anthony enahoro,['anthony enahoro'],103974,frus,False,False,False,False
anthony j. jurich,"['anthony j. jurich', 'anthony jurich']",106801,frus,False,False,False,False
antoine pinay,['antoine pinay'],110753,frus,False,False,False,False
antonio carrillo flores,['antonio carrillo flores'],102234,frus,False,False,False,False
antonio de oliveira salazar,['antonio de oliveira salazar'],111829,frus,True,False,False,False
antonio dos santos ramalho eanes,['antonio dos santos ramalho eanes'],103781,frus,True,False,False,False
antonio morimoto,['antonio morimoto'],500081,cpdoc,False,False,False,False
antonio oscar de fragoso carmona,['antonio oscar de fragoso carmona'],102210,frus,True,False,False,False
antonio segni,['antonio segni'],112192,frus,False,False,False,False
antónio de spinola,"['antónio de spinola', 'antonio de spinola']",112842,frus,False,False,False,False
antônio alves,"['antônio alves', 'antonio alves']",500082,cpdoc,True,False,False,False
antônio amaral,"['antônio amaral', 'antonio amaral']",500083,cpdoc,True,False,False,False
antônio azeredo da silveira,"['antônio azeredo da silveira', 'antonio azeredo da silveira', 'azeredo']",500084,cpdoc,True,True,False,True
antônio azevedo,"['antônio azevedo', 'antonio azevedo']",500085,cpdoc,True,False,False,False
antônio bandeira,"['antônio bandeira', 'antonio bandeira']",500086,cpdoc,True,False,False,False
antônio carlos de almeida braga,"['antônio carlos de almeida braga', 'antonio carlos de almeida braga']",500087,cpdoc,True,False,False,False
antônio carlos konder reis,"['antônio carlos konder reis', 'antonio carlos konder reis']",500088,cpdoc,True,False,True,False
antônio carlos magalhães,"['antônio carlos magalhães', 'antonio carlos magalhaes']",500089,cpdoc,True,False,False,False
antônio carlos muricy,"['antônio carlos muricy', 'antonio carlos muricy']",500090,cpdoc,True,False,False,False
antônio correia do lago,"['antônio correia do lago', 'antonio correia do lago']",500091,cpdoc,True,False,True,False
antônio de vilhena ferreira braga,"['antônio de vilhena ferreira braga', 'antonio de vilhena ferreira braga']",500092,cpdoc,True,False,False,False
antônio delfim neto,"['antônio delfim neto', 'antonio delfim neto']",103322,frus,True,False,True,False
antônio dias leite,"['antônio dias leite', 'antonio dias leite']",500093,cpdoc,True,False,True,False
antônio fagundes,"['antônio fagundes', 'antonio fagundes']",500094,cpdoc,False,False,False,False
antônio fantinato neto,"['antônio fantinato neto', 'antonio fantinato neto']",500095,cpdoc,True,False,True,False
antônio franca,"['antônio franca', 'antonio franca']",500096,cpdoc,False,False,False,False
antônio gallotti,"['antônio gallotti', 'antonio gallotti']",500097,cpdoc,False,False,False,False
antônio garcia,"['antônio garcia', 'antonio garcia']",500098,cpdoc,True,False,False,False
antônio houaiss,"['antônio houaiss', 'antonio houaiss']",500099,cpdoc,False,False,False,False
antônio joaquim,"['antônio joaquim', 'antonio joaquim']",500100,cpdoc,True,False,False,False
antônio jorge correia,"['antônio jorge correia', 'antonio jorge correia']",500101,cpdoc,True,False,False,False
antônio maciel,"['antônio maciel', 'antonio maciel']",500102,cpdoc,True,False,False,False
antônio mendes viana,"['antônio mendes viana', 'antonio mendes viana']",500103,cpdoc,True,False,False,False
antônio neder,"['antônio neder', 'antonio neder']",500104,cpdoc,False,False,False,False
antônio neves,"['antônio neves', 'antonio neves']",500105,cpdoc,True,False,False,False
antônio pereira,"['antônio pereira', 'antonio pereira']",500106,cpdoc,True,False,False,False
antônio prado,"['antônio prado', 'antonio prado']",500107,cpdoc,True,False,False,False
antônio rodrigues,"['antônio rodrigues', 'antonio rodrigues']",500108,cpdoc,True,False,False,False
antônio t. a. de souza,"['antônio t. a. de souza', 'antonio t. a. de souza', 'antônio de souza', 'antonio de souza']",500109,cpdoc,True,False,False,False
anwar sadat,['anwar sadat'],111800,frus,False,False,False,False
anésia pinheiro machado,"['anésia pinheiro machado', 'anesia pinheiro machado']",500110,cpdoc,True,False,False,False
aníbal teixeira,"['aníbal teixeira', 'anibal teixeira']",500111,cpdoc,True,False,False,False
aparicio méndez,"['aparicio méndez', 'aparicio mendez']",115847,frus,False,False,False,False
aparício mendez,"['aparicio méndez', 'aparicio mendez']",115847,frus and cpdoc,False,False,False,False
apolônio sales,"['apolônio sales', 'apolonio sales']",500112,cpdoc,True,False,False,False
araken de oliveira,['araken de oliveira'],500113,cpdoc,True,False,False,False
ari ribeiro,['ari ribeiro'],500114,cpdoc,True,False,False,False
ariel pacca da fonseca,['ariel pacca da fonseca'],500115,cpdoc,True,False,False,False
ariel sharon,['ariel sharon'],112306,frus,False,False,False,False
aristides pereira,['aristides pereira'],500116,cpdoc,True,False,False,False
armando falcão,"['armando falcão', 'armando falcao']",500117,cpdoc,True,False,False,False
armando fernandes,['armando fernandes'],500118,cpdoc,True,False,False,False
armando guebuza,['armando guebuza'],105263,frus,False,False,False,False
armando guedes,['armando guedes'],500119,cpdoc,False,False,False,False
armando ramos,['armando ramos'],500120,cpdoc,True,False,False,False
armando vidal,['armando vidal'],500121,cpdoc,True,False,False,False
arnaldo barbalho,['arnaldo barbalho'],500122,cpdoc,False,False,False,False
arnaldo carrilho,['arnaldo carrilho'],500123,cpdoc,True,False,False,False
arnaldo forlani,['arnaldo forlani'],104424,frus,False,False,False,False
arnaldo nogueira,['arnaldo nogueira'],500124,cpdoc,True,False,False,False
arnaldo prieto,['arnaldo prieto'],500125,cpdoc,False,False,False,False
arnaldo sussekind,['arnaldo sussekind'],500126,cpdoc,False,False,False,False
arnaldo vasconcellos,['arnaldo vasconcellos'],500127,cpdoc,False,False,False,False
arnold nachmanoff,['arnold nachmanoff'],109617,frus,False,False,False,False
arnoldo medeiros,['arnoldo medeiros'],500128,cpdoc,True,False,False,False
arnon de mello,['arnon de mello'],500129,cpdoc,True,False,False,False
arolde de oliveira,['arolde de oliveira'],500130,cpdoc,True,False,False,False
arsênio nóbrega,"['arsênio nóbrega', 'arsenio nobrega']",500131,cpdoc,False,False,False,False
arthur chung,['arthur chung'],115314,frus,False,False,False,False
arthur da costa e silva,['arthur da costa e silva'],102880,frus,True,False,True,False
arthur goldberg,['arthur goldberg'],500132,cpdoc,False,False,False,False
arthur h. vandenberg,"['arthur h. vandenberg', 'arthur vandenberg']",113961,frus,False,False,False,False
arthur larson,['arthur larson'],107680,frus,False,False,False,False
artur bernardes,['artur bernardes'],500133,cpdoc,True,False,False,False
arturo armando molina,['arturo armando molina'],115877,frus,True,False,False,False
arturo frondizi,['arturo frondizi'],104596,frus,False,False,False,False
arturo morales-carrion,['arturo morales-carrion'],109364,frus,False,False,False,False
ary alcântara,"['ary alcântara', 'ary alcantara']",500134,cpdoc,True,False,False,False
ashraf pahlavi,['ashraf pahlavi'],110288,frus,False,False,False,False
assis brasil,['assis brasil'],500135,cpdoc,True,False,False,False
assis chateaubriand,['assis chateaubriand'],500136,cpdoc,False,False,False,False
atos pereira,['atos pereira'],500137,cpdoc,True,False,False,False
augusto fragoso,['augusto fragoso'],500138,cpdoc,True,False,False,False
augusto machado,['augusto machado'],500139,cpdoc,True,False,False,False
augusto pinochet,['augusto pinochet'],500140,cpdoc,False,False,False,False
augusto rademaker,['augusto rademaker'],500141,cpdoc,False,False,False,False
aureliano chaves,['aureliano chaves'],500142,cpdoc,True,False,False,False
aurelio de lyra tavares,['aurelio de lyra tavares'],113390,frus,True,False,True,False
avelar brandão,"['avelar brandão', 'avelar brandao']",500143,cpdoc,True,False,False,False
avila camacho,['avila camacho'],102113,frus,False,False,False,False
ayrton diniz,['ayrton diniz'],500144,cpdoc,False,False,False,False
aécio cunha,"['aécio cunha', 'aecio cunha']",500145,cpdoc,True,False,False,False
b. goulart,"['b. goulart', 'goulart']",500146,cpdoc,True,True,False,False
b. m. kaul,"['b. m. kaul', 'kaul']",106934,frus,False,True,True,False
ba u,['ba u'],101007,frus,True,False,True,False
barbara walters,['barbara walters'],114242,frus,False,False,False,False
barbosa carneiro,['barbosa carneiro'],500147,cpdoc,True,False,False,False
barbosa lima sobrinho,['barbosa lima sobrinho'],500148,cpdoc,True,False,True,False
barreto leite,['barreto leite'],500149,cpdoc,True,False,False,False
barreto leite filho,['barreto leite filho'],500150,cpdoc,True,False,False,False
barros barreto,['barros barreto'],500151,cpdoc,True,False,False,False
barão do rio branco,"['barão do rio branco', 'barao do rio branco']",500152,cpdoc,True,False,True,False
bastos,['bastos'],500153,cpdoc,True,True,False,False
belisario betancur,['belisario betancur'],101264,frus,False,False,False,False
ben bella,['ben bella'],101127,frus,False,False,False,False
benjamin constant,['benjamin constant'],500154,cpdoc,False,False,False,False
benjamin farah,['benjamin farah'],500155,cpdoc,False,False,False,False
benjamin harrison,['benjamin harrison'],105593,frus,False,False,False,False
benjamin t. harris,"['benjamin t. harris', 'benjamin harris']",105579,frus,False,False,False,False
bento de faria,['bento de faria'],500156,cpdoc,True,False,False,False
bernard baruch,['bernard baruch'],500157,cpdoc,False,False,False,False
bernard cornut-gentille,['bernard cornut-gentille'],102860,frus,False,False,False,False
bernard gwertzman,['bernard gwertzman'],105343,frus,False,False,False,False
bernardino de campos,['bernardino de campos'],500158,cpdoc,True,False,False,False
bert fish,['bert fish'],104297,frus,False,False,True,False
berta lutz,['berta lutz'],500159,cpdoc,False,False,True,False
betty e. king,"['betty e. king', 'betty king']",107192,frus,False,False,True,False
bhumibol adulyadej,['bhumibol adulyadej'],101292,frus and cpdoc,False,False,False,False
bilac pinto,['bilac pinto'],500160,cpdoc,True,False,False,False
billy graham,['billy graham'],105088,frus,False,False,False,False
billy grahan,['billy grahan'],500161,cpdoc,False,False,False,False
bina machado,['bina machado'],500162,cpdoc,True,False,False,False
bittencourt de sá,"['bittencourt de sá', 'bittencourt de sa']",500163,cpdoc,True,False,True,False
boaventura farina,['boaventura farina'],500164,cpdoc,False,False,False,False
borges de medeiros,['borges de medeiros'],500165,cpdoc,True,False,False,False
boris n. ponomarev,"['boris n. ponomarev', 'boris ponomarev']",110854,frus,False,False,False,False
boulitreau fragoso,['boulitreau fragoso'],500166,cpdoc,True,False,False,False
brendan bracken,['brendan bracken'],101650,frus,False,False,False,False
breno borges fortes,['breno borges fortes'],500167,cpdoc,True,False,False,False
bruno kreisky,['bruno kreisky'],107439,frus,False,False,False,False
bryce n. harlow,"['bryce n. harlow', 'bryce harlow']",105554,frus,False,False,False,False
bueno brandão,"['bueno brandão', 'bueno brandao']",500168,cpdoc,True,False,False,False
bueno do prado,['bueno do prado'],500169,cpdoc,True,False,False,False
burle marx,['burle marx'],500170,cpdoc,False,False,True,False
c. d. sherman,"['c. d. sherman', 'sherman']",116109,frus,False,True,False,False
c. e. miller,"['c. e. miller', 'miller']",109150,frus,False,True,False,False
c. f. coleman,"['c. f. coleman', 'coleman']",102724,frus,False,True,False,False
c. fred bergsten,"['c. fred bergsten', 'fred bergsten']",101222,frus,False,False,False,False
c. h. adams,"['c. h. adams', 'adams']",500171,cpdoc,False,True,False,False
c. h. m. waldock,"['c. h. m. waldock', 'waldock']",114187,frus,False,True,False,False
c. k. liang,"['c. k. liang', 'liang']",107939,frus,False,True,False,False
c. k. yen,"['c. k. yen', 'yen']",500172,cpdoc,False,True,True,False
c. nomura,"['c. nomura', 'nomura']",115927,frus,False,True,False,False
c. peter hope,"['c. peter hope', 'peter hope']",106106,frus,False,False,True,False
c. r. thompson,"['c. r. thompson', 'thompson']",116194,frus,False,True,False,False
c. v. whitney,"['c. v. whitney', 'whitney']",114541,frus,False,True,False,False
café filho,"['café filho', 'cafe filho']",500173,cpdoc,True,False,False,False
caio de alcântara machado,"['caio de alcântara machado', 'caio de alcantara machado']",500174,cpdoc,True,False,False,False
caio tácito,"['caio tácito', 'caio tacito']",500175,cpdoc,True,False,False,False
camille chamoun,['camille chamoun'],102375,frus and cpdoc,False,False,False,False
camilo calazans,['camilo calazans'],500176,cpdoc,False,False,False,False
camilo teixeira da costa,['camilo teixeira da costa'],500177,cpdoc,True,False,False,False
campos sales,['campos sales'],500178,cpdoc,True,False,False,False
canrobert pereira da costa,['canrobert pereira da costa'],500179,cpdoc,True,False,False,False
carl w. schmidt,"['carl w. schmidt', 'carl schmidt']",112064,frus,False,False,False,False
carlos a. lleras restrepo,"['carlos a. lleras restrepo', 'carlos lleras restrepo']",111294,frus,False,False,False,False
carlos alberto da fontoura,['carlos alberto da fontoura'],500180,cpdoc,True,False,False,False
carlos alberto pereira,['carlos alberto pereira'],500181,cpdoc,True,False,False,False
carlos alberto torres,['carlos alberto torres'],500182,cpdoc,True,False,False,False
carlos alfredo bernardes,['carlos alfredo bernardes'],101237,frus and cpdoc,True,False,False,False
carlos andres perez,['carlos andres perez'],110547,frus,False,False,False,False
carlos arias navarro,['carlos arias navarro'],100559,frus,False,False,False,False
carlos augusto,['carlos augusto'],500183,cpdoc,True,False,False,False
carlos augusto santos neves,['carlos augusto santos neves'],500184,cpdoc,True,False,False,False
carlos barreto,['carlos barreto'],500185,cpdoc,True,False,False,False
carlos castelo branco,['carlos castelo branco'],500186,cpdoc,True,False,False,False
carlos chagas,['carlos chagas'],500187,cpdoc,True,False,False,False
carlos chagas filho,['carlos chagas filho'],500188,cpdoc,True,False,False,False
carlos costa,['carlos costa'],500189,cpdoc,True,False,False,False
carlos de almeida,['carlos de almeida'],500190,cpdoc,True,False,False,False
carlos de laet,['carlos de laet'],500191,cpdoc,False,False,True,False
carlos de meira mattos,['carlos de meira mattos'],500192,cpdoc,True,False,False,False
carlos de moraes,['carlos de moraes'],500193,cpdoc,True,False,False,False
carlos dos santos,['carlos dos santos'],500194,cpdoc,True,False,False,False
carlos duarte,['carlos duarte'],500195,cpdoc,True,False,False,False
carlos figueiredo,['carlos figueiredo'],500196,cpdoc,True,False,False,False
carlos galvão,"['carlos galvão', 'carlos galvao']",500197,cpdoc,False,False,False,False
carlos garcia,"['carlos p. garcia', 'carlos garcia']",104698,frus and cpdoc,True,False,False,False
carlos garcía bedoya,"['carlos garcía bedoya', 'carlos garcia bedoya']",115508,frus,False,False,False,False
carlos gomes,['carlos gomes'],500198,cpdoc,True,False,False,False
carlos heitor cony,['carlos heitor cony'],500199,cpdoc,True,False,True,False
carlos humberto romero,['carlos humberto romero'],111554,frus,True,False,False,False
carlos ibañez del campo,"['carlos ibáñez del campo', 'carlos ibanez del campo']",106351,frus and cpdoc,True,False,True,False
carlos ibáñez del campo,"['carlos ibáñez del campo', 'carlos ibanez del campo']",106351,frus,True,False,True,False
carlos lacerda,['carlos lacerda'],107537,frus and cpdoc,False,False,False,False
carlos lleras restrepo,['carlos lleras restrepo'],111294,frus,False,False,False,False
carlos lopez guevara,['carlos lopez guevara'],108114,frus,False,False,False,False
carlos luz,['carlos luz'],500200,cpdoc,True,False,True,False
carlos macedo,['carlos macedo'],500201,cpdoc,True,False,False,False
carlos magalhães,"['carlos magalhães', 'carlos magalhaes']",500202,cpdoc,True,False,False,False
carlos manini rios,['carlos manini rios'],500203,cpdoc,False,False,True,False
carlos maximiliano,['carlos maximiliano'],500204,cpdoc,False,False,False,False
carlos medeiros,['carlos medeiros'],500205,cpdoc,True,False,False,False
carlos menem,['carlos menem'],500206,cpdoc,False,False,False,False
carlos muñiz,"['carlos muñiz', 'carlos muniz']",115902,frus,False,False,False,False
carlos ortiz de rozas,['carlos ortiz de rozas'],110132,frus,False,False,False,False
carlos p. garcia,"['carlos p. garcia', 'carlos garcia']",104698,frus,True,False,False,False
carlos p. romulo,"['carlos p. romulo', 'carlos romulo']",111561,frus,False,False,False,False
carlos pena filho,['carlos pena filho'],500207,cpdoc,True,False,True,False
carlos perez,['carlos perez'],500208,cpdoc,False,False,False,False
carlos r. cavandoli,"['carlos r. cavandoli', 'carlos cavandoli']",115304,frus,False,False,False,False
carlos ribeiro,['carlos ribeiro'],500209,cpdoc,True,False,False,False
carlos sant'anna,"[""carlos sant'anna""]",500210,cpdoc,False,False,False,False
carlos santana,['carlos santana'],500211,cpdoc,False,False,False,False
carlos sanz de santamaria,['carlos sanz de santamaria'],111922,frus,False,False,True,False
carlos scliar,['carlos scliar'],500212,cpdoc,False,False,False,False
carlos veiga,['carlos veiga'],500213,cpdoc,False,False,False,False
carneiro leão,"['carneiro leão', 'carneiro leao']",500214,cpdoc,True,False,True,False
carneiro ribeiro,['carneiro ribeiro'],500215,cpdoc,True,False,False,False
carvalho pinto,['carvalho pinto'],500216,cpdoc,True,False,False,False
cassiano ricardo,['cassiano ricardo'],500217,cpdoc,False,False,False,False
castro e silva,['castro e silva'],500218,cpdoc,True,False,True,False
castro madero,['castro madero'],500219,cpdoc,False,False,False,False
castro neves,['castro neves'],500220,cpdoc,True,False,False,False
celso amorim,['celso amorim'],500221,cpdoc,False,False,False,False
celso diniz,['celso diniz'],103503,frus,False,False,False,False
celso furtado,['celso furtado'],500222,cpdoc,True,False,False,False
celso kelly,['celso kelly'],500223,cpdoc,True,False,False,False
celso lafer,['celso lafer'],500224,cpdoc,False,False,False,False
celso mendonça,"['celso mendonça', 'celso mendonca']",500225,cpdoc,True,False,False,False
